,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
16,"(1, 'donovan', 19)","(1, 'donovan', 19)",1.6466386673202273,2.677330424131279,0.3889021438984593,0.07019616433010896
5,"(1, 'donovan', 21)","(1, 'donovan', 21)",1.6395628937599411,2.7001793873422906,0.3872309918953221,0.07079523479293882
8,"(1, 'elcajon', 11)","(1, 'elcajon', 11)",1.131058954718761,3.2510125485436907,0.20833901912794328,0.08598247849410837
2,"(1, 'elcajon', 12)","(1, 'elcajon', 12)",1.1072056276241053,2.4638229699127248,0.20394527930641979,0.06516296149601405
9,"(1, 'elcajon', 13)","(1, 'elcajon', 13)",1.2043575740201675,2.8091108221317893,0.22184049257897545,0.07429510260109894
0,"(1, 'shafter', 15)","(1, 'shafter', 15)",1.8561854096476271,3.1857075603109024,0.27444452273983305,0.09787020931259494
6,"(1, 'shafter', 18)","(1, 'shafter', 18)",1.2563051836118309,2.275298328435547,0.22767921066906097,0.0695533754662833
14,"(2, 'donovan', 15)","(2, 'donovan', 15)",3.6808003542454815,4.625006104880665,0.3456389738920609,0.10758015641357224
22,"(2, 'donovan', 18)","(2, 'donovan', 18)",4.032552471644668,4.812236296264562,0.38264762029557897,0.11354705691055532
4,"(2, 'donovan', 20)","(2, 'donovan', 20)",3.6190833292046913,4.609696940451118,0.3434136649948599,0.10876804226012596
13,"(2, 'elcajon', 17)","(2, 'elcajon', 17)",2.1309415114624155,4.010483843135958,0.18945550412030066,0.10362642729856597
1,"(2, 'elcajon', 19)","(2, 'elcajon', 19)",2.164383552676704,4.600333239373232,0.1903308669036898,0.11917512636193309
3,"(2, 'elcajon', 21)","(2, 'elcajon', 21)",2.171034029418521,4.047821288609496,0.19091569439511455,0.10486188466344311
20,"(2, 'shafter', 11)","(2, 'shafter', 11)",3.204197753774559,4.767019551522458,0.23637219918199975,0.15133276632442194
21,"(2, 'shafter', 12)","(2, 'shafter', 12)",3.5469771279670126,4.753282256049005,0.2642466348145009,0.150880841074508
11,"(2, 'shafter', 13)","(2, 'shafter', 13)",3.1241677958076015,4.599609331781121,0.23146204434257026,0.14514671588408026
23,"(3, 'donovan', 11)","(3, 'donovan', 11)",3.2277296408930565,3.8587179218441703,0.268288808417208,0.12956009704360114
15,"(3, 'donovan', 12)","(3, 'donovan', 12)",2.6978922894715933,3.9247375614011664,0.22448582513329604,0.13158930168739622
12,"(3, 'donovan', 13)","(3, 'donovan', 13)",2.972283435853898,4.04796057231648,0.24953848303532575,0.13605380927079416
24,"(3, 'elcajon', 15)","(3, 'elcajon', 15)",2.227095880537362,3.4652477863977182,0.13952791850878665,0.1542076703517538
17,"(3, 'elcajon', 18)","(3, 'elcajon', 18)",2.1162459713875825,2.7845452271666087,0.13258567104292246,0.1235186072744979
10,"(3, 'elcajon', 20)","(3, 'elcajon', 20)",1.9437899403670367,3.0161364420614345,0.12195311489704751,0.13353384095600546
18,"(3, 'shafter', 17)","(3, 'shafter', 17)",2.934812377410821,3.5983338497266613,0.2144051867812489,0.15927790446853043
7,"(3, 'shafter', 19)","(3, 'shafter', 19)",3.235436107117662,3.9800169194532797,0.2363675062176741,0.17617285698156362
19,"(3, 'shafter', 21)","(3, 'shafter', 21)",2.5116741685287973,3.8198616232211786,0.18349246901846233,0.1690836870938603
